Date,Close,Open,High,Low
2017-12-15T05:00:00.000Z,17221.65125,16246.13875,17583.2,16152.01375
2017-12-16T05:00:00.000Z,17436.5975,17221.65125,17872.555,16999.70375
2017-12-17T05:00:00.000Z,19166.97874,17436.5975,19521.7825,17436.5975
2017-12-18T05:00:00.000Z,18640.2625,19166.97874,19783.20625,18094.19374
2017-12-19T05:00:00.000Z,18984.7675,18640.2625,19227.0825,18329.145
2017-12-20T05:00:00.000Z,16862.57125,18984.7675,18984.7675,15577.7425
2017-12-21T05:00:00.000Z,16925.0175,16862.57125,17822.56625,15683.86125
2017-12-22T05:00:00.000Z,14182.46499,16925.0175,17301.21125,13077.93666
2017-12-23T05:00:00.000Z,14694.5825,14182.46499,14976.25625,10834.94375
2017-12-24T05:00:00.000Z,14103.21875,14694.5825,15704.34625,13483.4575
2017-12-25T05:00:00.000Z,13387.34875,14103.21875,14489.48375,12508.425
2017-12-26T05:00:00.000Z,14652.3675,13387.34875,14670.675,13196.82625
2017-12-27T05:00:00.000Z,15846.07375,14652.3675,16079.32375,14553.87375
2017-12-28T05:00:00.000Z,14362.40375,15846.07375,16476.18,13935.615
2017-12-29T05:00:00.000Z,14867.5725,14362.40375,14997.83375,13498.77875
2017-12-30T05:00:00.000Z,13643.695,14867.5725,15076.0625,13406.67125
2017-12-31T05:00:00.000Z,13062.145,13643.695,13826.04125,12182.52375
2018-01-01T05:00:00.000Z,13439.4175,13062.145,14213.44125,12587.60375
2018-01-02T05:00:00.000Z,13337.62125,13439.4175,13892.2425,12859.8025
2018-01-03T05:00:00.000Z,14881.545,13337.62125,15216.75625,12955.965
2018-01-04T05:00:00.000Z,15104.45,14881.545,15394.98625,14588.595
2018-01-05T05:00:00.000Z,14953.8525,15104.45,15194.40625,14225.16625
2018-01-06T05:00:00.000Z,16576.69625,14953.8525,17118.35625,14816.50875
2018-01-07T05:00:00.000Z,16735.10625,16576.69625,17211.92375,16254.94875
2018-01-08T05:00:00.000Z,15632.41125,16735.10625,16861.20875,15546.415
2018-01-09T05:00:00.000Z,15242.93625,15632.41125,15944.5225,13957.9125
2018-01-10T05:00:00.000Z,14122.825,15242.93625,15360.1325,13968.24375
2018-01-11T05:00:00.000Z,13269.5975,14122.825,14942.61125,13161.5775
2018-01-12T05:00:00.000Z,13633.36375,13269.5975,14198.5325,12845.7125
2018-01-13T05:00:00.000Z,14165.90625,13633.36375,14262.0075,13363.81
2018-01-14T05:00:00.000Z,14217.3625,14165.90625,14536.54,14013.9475
2018-01-15T05:00:00.000Z,13519.92625,14217.3625,14245.52,13051.59375
2018-01-16T05:00:00.000Z,12915.11625,13519.92625,14307.53375,12762.9975
2018-01-17T05:00:00.000Z,10870.16875,12915.11625,13211.24625,10063.1175
2018-01-18T05:00:00.000Z,11340.65,10870.16875,11764.13625,9199.5925
2018-01-19T05:00:00.000Z,11137.36875,11340.65,12045.095,10663.945
2018-01-20T05:00:00.000Z,11742.94125,11137.36875,11955.4425,11022.02875
2018-01-21T05:00:00.000Z,12486.06625,11742.94125,13007.25125,11596.715
2018-01-22T05:00:00.000Z,11508.62,12486.06625,12486.06625,11096.0525
2018-01-23T05:00:00.000Z,10872.9025,11508.62,11868.715,10050.7925
2018-01-24T05:00:00.000Z,10830.9275,10872.9025,11358.33625,9972.2875
2018-01-25T05:00:00.000Z,11629.375,10830.9275,11710.9975,10497.15375
2018-01-26T05:00:00.000Z,11524.345,11629.375,11629.375,10889.045
2018-01-27T05:00:00.000Z,11005.615,11524.345,11540.4075,10321.04125
2018-01-28T05:00:00.000Z,11452.23,11005.615,11574.36125,10855.46
2018-01-29T05:00:00.000Z,11412.79375,11452.23,11942.255,11303.365
2018-01-30T05:00:00.000Z,10917.15125,11412.79375,11480.56375,10805.81625
2018-01-31T05:00:00.000Z,9914.4725,10917.15125,11063.8,9627.88875
2018-02-01T05:00:00.000Z,9970.30875,9914.4725,10334.41875,9688.28
2018-02-02T05:00:00.000Z,8715.59499,9970.30875,10169.8225,8563.9275
2018-02-03T05:00:00.000Z,8285.50124,8715.59499,9095.79999,7695.10375
2018-02-04T05:00:00.000Z,9192.045,8285.50124,9471.45624,8192.62999
2018-02-05T05:00:00.000Z,8136.39,9192.045,9363.41124,7859.5125
2018-02-06T05:00:00.000Z,6332.37,8136.39,8346.90625,6197.98
2018-02-07T05:00:00.000Z,7270.5075,6332.37,7957.3425,5947.39625
2018-02-08T05:00:00.000Z,7987.28125,7270.5075,8582.92625,7207.97125
2018-02-09T05:00:00.000Z,8086.7725,7987.28125,8621.275,7808.22
2018-02-10T05:00:00.000Z,8930.13875,8086.7725,9005.03375,7754.67
2018-02-11T05:00:00.000Z,8045.44,8930.13875,9070.63875,8030.6725
2018-02-12T05:00:00.000Z,8478.92499,8045.44,8566.15875,7845.12625
2018-02-13T05:00:00.000Z,8766.8525,8478.92499,8977.0775,8362.84125
2018-02-14T05:00:00.000Z,8693.2525,8766.8525,8772.87999,8370.48375
2018-02-15T05:00:00.000Z,9659.2875,8693.2525,9722.5475,8693.2525
2018-02-16T05:00:00.000Z,10110.83875,9659.2875,10293.44,9496.01874
2018-02-17T05:00:00.000Z,10474.77125,10110.83875,10496.205,9718.59375
2018-02-18T05:00:00.000Z,10855.9375,10474.77125,11279.17875,10472.71625
2018-02-19T05:00:00.000Z,10537.00625,10855.9375,10963.68625,10156.38125
2018-02-20T05:00:00.000Z,11416.03875,10537.00625,11497.405,10405.97625
2018-02-21T05:00:00.000Z,10928.02,11416.03875,11767.5775,10871.53125
2018-02-22T05:00:00.000Z,10727.9525,10928.02,11180.56125,10244.32125
2018-02-23T05:00:00.000Z,9809.72125,10727.9525,10913.64875,9592.95999
2018-02-24T05:00:00.000Z,10412.36875,9809.72125,10454.48,9705.1625
2018-02-25T05:00:00.000Z,9585.285,10412.36875,10509.625,9381.17125
2018-02-26T05:00:00.000Z,9627.71625,9585.285,9858.15749,9304.6825
2018-02-27T05:00:00.000Z,10272.9025,9627.71625,10443.27625,9386.48625
2018-02-28T05:00:00.000Z,10903.01875,10272.9025,10953.17375,10226.84874
2018-03-01T05:00:00.000Z,10352.04625,10903.01875,11044.16125,10222.435
2018-03-02T05:00:00.000Z,11100.2925,10352.04625,11165.6575,10329.06
2018-03-03T05:00:00.000Z,11305.1225,11100.2925,11351.24,10784.22125
2018-03-04T05:00:00.000Z,11171.8175,11305.1225,11498.415,11127.895
2018-03-05T05:00:00.000Z,11558.475,11171.8175,11574.94125,11067.785
2018-03-06T05:00:00.000Z,11246.7475,11558.475,11660.2425,11182.55125
2018-03-07T05:00:00.000Z,10735.88625,11246.7475,11323.345,10584.95875
2018-03-08T05:00:00.000Z,9552.75875,10735.88625,10810.4775,9468.44625
2018-03-09T05:00:00.000Z,8980.19249,9552.75875,10101.28125,8897.02249
2018-03-10T05:00:00.000Z,9251.2925,8980.19249,9413.14625,8370.79625
2018-03-11T05:00:00.000Z,8680.6075,9251.2925,9505.25625,8474.54
2018-03-12T04:00:00.000Z,9433.47374,8680.6075,9730.08124,8588.22875
2018-03-13T04:00:00.000Z,9047.5125,9433.47374,9885.2225,8778.20624
2018-03-14T04:00:00.000Z,9260.70875,9047.5125,9474.6775,8860.875
2018-03-15T04:00:00.000Z,7895.98875,9260.70875,9260.70875,7760.53125
2018-03-16T04:00:00.000Z,8039.6025,7895.98875,8413.11125,7676.51875
2018-03-17T04:00:00.000Z,8206.555,8039.6025,8599.54,8035.64
2018-03-18T04:00:00.000Z,7667.99,8206.555,8342.135,7559.26375
2018-03-19T04:00:00.000Z,8189.49125,7667.99,8434.9275,7335.5725
2018-03-20T04:00:00.000Z,8597.3375,8189.49125,8702.465,8130.24
2018-03-21T04:00:00.000Z,9028.2975,8597.3375,9050.51625,8324.26125
2018-03-22T04:00:00.000Z,9023.7175,9028.2975,9159.90125,8765.57
2018-03-23T04:00:00.000Z,8411.6525,9023.7175,9045.44249,8347.285
2018-03-24T04:00:00.000Z,8881.98625,8411.6525,8970.66124,8296.32625
2018-03-25T04:00:00.000Z,8548.8125,8881.98625,9000.44375,8462.90375
2018-03-26T04:00:00.000Z,8429.33124,8548.8125,8660.48749,8370.48875
2018-03-27T04:00:00.000Z,7854.6375,8429.33124,8476.96875,7826.01375
2018-03-28T04:00:00.000Z,7863.255,7854.6375,8130.44875,7744.82125
2018-03-29T04:00:00.000Z,7866.36,7863.255,8096.01625,7814.895
2018-03-30T04:00:00.000Z,6861.325,7866.36,7868.8325,6686.85
2018-03-31T04:00:00.000Z,6970.36375,6861.325,7266.065,6593.73625
2018-04-01T04:00:00.000Z,6926.875,6970.36375,7213.50375,6796.82125
2018-04-02T04:00:00.000Z,6986.835,6926.875,7023.0875,6443.20125
2018-04-03T04:00:00.000Z,7182.12,6986.835,7194.8425,6854.62375
2018-04-04T04:00:00.000Z,7295.89,7182.12,7506.6775,7182.12
2018-04-05T04:00:00.000Z,6769.48375,7295.89,7385.70875,6583.85375
2018-04-06T04:00:00.000Z,6766.5925,6769.48375,6918.6975,6630.9025
2018-04-07T04:00:00.000Z,6854.92125,6766.5925,6892.49375,6513.1025
2018-04-08T04:00:00.000Z,6964.4325,6854.92125,7050.49625,6783.28625
2018-04-09T04:00:00.000Z,7125.53875,6964.4325,7159.98,6897.75
2018-04-10T04:00:00.000Z,6789.2675,7125.53875,7170.76,6616.57125
2018-04-11T04:00:00.000Z,6824.49375,6789.2675,6878.08375,6659.51
2018-04-12T04:00:00.000Z,6941.63875,6824.49375,6964.0825,6807.4375
2018-04-13T04:00:00.000Z,7823.55875,6941.63875,8055.20125,6766.37
2018-04-14T04:00:00.000Z,8040.88125,7823.55875,8218.70375,7767.79875
2018-04-15T04:00:00.000Z,8083.57375,8040.88125,8174.69875,7882.1425
2018-04-16T04:00:00.000Z,8160.4125,8083.57375,8407.7175,8060.46875
2018-04-17T04:00:00.000Z,8030.57,8160.4125,8162.8075,7909.14125
2018-04-18T04:00:00.000Z,7937.61,8030.57,8151.0975,7834.4
2018-04-19T04:00:00.000Z,8188.71875,7937.61,8253.88625,7886.1775
2018-04-20T04:00:00.000Z,8333.81374,8188.71875,8380.25124,8104.87875
2018-04-21T04:00:00.000Z,8866.67,8333.81374,8930.43,8221.25375
2018-04-22T04:00:00.000Z,8830.05875,8866.67,9021.07,8615.67625
2018-04-23T04:00:00.000Z,8868.16124,8830.05875,9009.82,8761.88375
2018-04-24T04:00:00.000Z,9191.82,8868.16124,9220.9675,8818.75875
2018-04-25T04:00:00.000Z,9373.3025,9191.82,9746.81749,9191.82
2018-04-26T04:00:00.000Z,8807.515,9373.3025,9514.41375,8662.285
2018-04-27T04:00:00.000Z,9153.64125,8807.515,9303.01874,8660.8675
2018-04-28T04:00:00.000Z,9144.38375,9153.64125,9372.38375,8873.65166
2018-04-29T04:00:00.000Z,9444.1425,9144.38375,9536.64,9085.22374
2018-04-30T04:00:00.000Z,9268.7175,9444.1425,9472.4975,9182.6775
2018-05-01T04:00:00.000Z,8949.87624,9268.7175,9344.89125,8883.5875
2018-05-02T04:00:00.000Z,9029.47875,8949.87624,9134.9525,8842.03249
2018-05-03T04:00:00.000Z,9228.8525,9029.47875,9262.32625,9025.18625
2018-05-04T04:00:00.000Z,9572.69875,9228.8525,9790.94249,9162.18625
2018-05-05T04:00:00.000Z,9817.5975,9572.69875,9855.62875,9572.69875
2018-05-06T04:00:00.000Z,9845.54375,9817.5975,9954.95375,9700.90625
2018-05-07T04:00:00.000Z,9326.76125,9845.54375,9869.65,9229.74875
2018-05-08T04:00:00.000Z,9424.99124,9326.76125,9454.91875,9188.65875
2018-05-09T04:00:00.000Z,9039.02875,9424.99124,9426.52,9003.135
2018-05-10T04:00:00.000Z,9327.04999,9039.02875,9360.41,8975.97374
2018-05-11T04:00:00.000Z,8920.25625,9327.04999,9383.295,8874.54
2018-05-12T04:00:00.000Z,8408.35875,8920.25625,9002.49,8350.12875
2018-05-13T04:00:00.000Z,8442.23875,8408.35875,8642.8025,8220.5175
2018-05-14T04:00:00.000Z,8398.86249,8442.23875,8758.58124,8343.305
2018-05-15T04:00:00.000Z,8711.38875,8398.86249,8878.945,8296.14125
2018-05-16T04:00:00.000Z,8159.25625,8711.38875,8835.5125,8110.32625
2018-05-17T04:00:00.000Z,8360.22875,8159.25625,8458.52625,8146.6825
2018-05-18T04:00:00.000Z,7996.82125,8360.22875,8373.22374,7931.42875
2018-05-19T04:00:00.000Z,8237.3425,7996.82125,8273.5375,7972.5875
2018-05-20T04:00:00.000Z,8250.395,8237.3425,8392.77125,8154.14625
2018-05-21T04:00:00.000Z,8493.13125,8250.395,8582.8025,8230.20999
2018-05-22T04:00:00.000Z,8324.025,8493.13125,8566.1375,8260.78125
2018-05-23T04:00:00.000Z,7951.51375,8324.025,8344.72374,7866.72875
2018-05-24T04:00:00.000Z,7614.96375,7951.51375,7951.8025,7442.241484
2018-05-25T04:00:00.000Z,7599.9525,7614.96375,7721.83125,7272.645
2018-05-26T04:00:00.000Z,7436.835,7599.9525,7651.105547,7335.300817
2018-05-27T04:00:00.000Z,7296.79625,7436.835,7617.84528,7226.65
2018-05-28T04:00:00.000Z,7383.2175,7296.79625,7431.44,7251.02
2018-05-29T04:00:00.000Z,7118.42375,7383.2175,7386.68,7043.282359
2018-05-30T04:00:00.000Z,7491.61125,7118.42375,7562.366729,7051.957839
2018-05-31T04:00:00.000Z,7363.27625,7491.61125,7541.095759,7282.183728
2018-05-31T23:00:00.615Z,7448.48274,7540.810522,7567.894687,7433.334379
2018-06-01T04:00:00.000Z,7490.62125,7363.27625,7614.063908,7361.565
2018-06-01T23:00:00.450Z,7518.333329,7494.065482,7599.180474,7393.287588
2018-06-02T23:00:00.042Z,7630.403388,7516.612569,7696.542926,7450.698017
2018-06-03T23:00:00.221Z,7716.145068,7638.232021,7774.829285,7600.263944
2018-06-04T22:59:59.379Z,7505.589277,7706.639829,7760.178308,7451.523947
2018-06-05T22:59:59.958Z,7624.187971,7505.589281,7671.307622,7361.002623
2018-06-11T23:00:00.901Z,6780.340803,6680.21686,6798.662936,6673.12368
2018-06-12T23:00:00.024Z,6525.329182,6870.410349,6907.50249,6465.076128
2018-06-13T22:59:59.236Z,6321.655965,6525.096386,6599.719555,6154.350129
2018-06-14T23:00:00.215Z,6601.324158,6296.326859,6671.788652,6270.445304
2018-06-15T23:00:00.290Z,6397.44117,6632.446195,6642.518193,6396.940015
2018-06-16T23:00:00.015Z,6529.544015,6397.44117,6544.614891,6329.190046
2018-06-17T23:00:00.226Z,6482.868697,6491.968323,6555.9438,6431.089233
2018-06-18T23:00:00.106Z,6711.64967,6442.528523,6772.249183,6382.442661
2018-06-19T23:00:59.756Z,6731.710147,6706.626795,6808.166271,6669.843567
2018-06-20T23:01:00.621Z,6736.867721,6735.936984,6806.363426,6569.906701
2018-06-21T22:59:59.517Z,6729.925937,6760.255096,6787.424078,6682.936194
2018-06-22T23:00:59.471Z,6099.445277,6729.498689,6729.900593,5987.768386
2018-06-23T23:01:00.218Z,6198.700824,6041.926012,6313.565038,6019.834015
2018-06-24T23:01:00.463Z,6142.39257,6198.040366,6257.116743,5796.492519
2018-06-25T23:01:00.419Z,6244.328455,6146.279887,6321.135782,6090.149999
2018-06-26T23:03:59.951Z,6148.422705,6237.509614,6267.872,6101.731205
2018-06-27T23:00:00.156Z,6140.1915,6153.025474,6160.893065,6004.181118
2018-06-28T23:00:00.225Z,5954.526582,6143.851708,6185.04441,5913.012632
2018-06-29T23:00:00.096Z,6189.309252,5952.988658,6226.676707,5809.869959
2018-06-30T23:00:00.070Z,6343.8922,6185.103664,6449.892081,6137.955883
2018-07-01T22:59:59.820Z,6373.277854,6393.223356,6445.831244,6258.346633
2018-07-02T23:00:00.941Z,6629.749595,6373.184975,6682.757452,6269.923682
2018-07-03T23:00:00.235Z,6482.830594,6614.419253,6678.19556,6471.690858
2018-07-04T22:59:59.541Z,6589.632793,6511.020037,6788.307492,6415.496256
2018-07-05T23:00:00.629Z,6538.682432,6590.003356,6699.790032,6460.276241
2018-07-07T22:59:59.364Z,6570.427592,6580.314622,6621.102558,6501.459277
2018-07-08T22:59:59.700Z,6744.988679,6570.427115,6800.015281,6570.405832
2018-07-09T22:59:59.392Z,6694.530851,6744.988679,6798.959786,6667.489981
2018-07-10T23:00:00.191Z,6364.38759,6694.530851,6701.549171,6326.492899
2018-07-11T22:59:59.718Z,6360.446668,6296.981692,6400.579589,6271.592929
2018-07-12T23:00:00.821Z,6144.810118,6374.974582,6375.068356,6126.029743
2018-07-14T22:59:59.633Z,6254.678129,6254.799008,6323.038256,6182.083723
2018-07-15T23:00:00.264Z,6366.349904,6254.678129,6398.468153,6230.848947
2018-07-16T22:59:59.570Z,6671.625919,6356.108875,6709.159824,6335.123157
2018-07-17T23:00:00.518Z,7315.55104,6727.456337,7379.234744,6658.408659
2018-07-18T23:00:00.074Z,7359.737018,7316.147712,7581.570739,7245.303111
2018-07-19T22:59:59.390Z,7484.63967,7359.737036,7557.513087,7282.772794
2018-07-20T23:00:00.239Z,7357.445677,7484.639663,7697.005345,7281.406498
2018-07-21T23:00:00.155Z,7424.734238,7337.282091,7456.464384,7215.327022
2018-07-22T23:00:00.021Z,7411.200525,7424.503503,7571.740451,7341.523165
2018-07-23T23:00:00.112Z,7730.24748,7400.464661,7805.491249,7374.251359
2018-07-24T23:00:00.709Z,8325.801534,7730.248177,8359.319474,7695.982837
2018-07-25T23:00:00.584Z,8271.59792,8320.159947,8486.01168,8056.018565
2018-07-26T23:00:00.173Z,7925.247396,8269.532335,8313.126681,7914.600936
2018-07-27T23:00:00.963Z,8254.277348,7933.125251,8277.703662,7801.009443
2018-07-28T22:59:59.507Z,8184.695535,8182.375003,8233.482102,8063.326116
2018-07-29T23:00:00.230Z,8201.89009,8184.696086,8292.515658,8119.71331
2018-07-30T22:59:59.677Z,8166.38836,8215.215969,8274.533757,7862.074283
2018-07-31T23:00:00.541Z,7700.834129,8166.688399,8198.484617,7666.290884
2018-08-01T23:00:00.095Z,7588.58618,7732.347291,7751.87765,7440.241506
2018-08-02T23:00:00.182Z,7547.314951,7589.374917,7698.487139,7460.295
2018-08-03T22:59:59.699Z,7423.074378,7527.040399,7533.667263,7271.202487
2018-08-04T23:00:00.160Z,7396.041122,7423.075093,7501.316029,7359.236813
2018-08-05T23:00:00.090Z,7411.515299,7395.622456,7413.130811,7386.062077
2018-08-06T22:59:59.932Z,7402.336634,7411.5153,7417.408688,7401.375071
2018-08-07T23:00:00.307Z,6748.441484,7402.336631,7412.287461,6678.28556
2018-08-08T23:00:00.794Z,6460.153155,6721.43509,6750.408312,6396.088336
2018-08-09T23:00:00.465Z,6482.973449,6460.153697,6483.498065,6455.990701
2018-08-10T23:00:00.654Z,6092.533104,6482.968724,6494.016385,6008.854855
2018-08-11T23:00:00.161Z,6391.599258,6101.856478,6473.271658,5982.215632
2018-08-12T22:59:59.504Z,6338.738957,6392.972745,6450.72431,6147.760509
2018-08-13T22:59:59.990Z,6260.192995,6338.738903,6532.599017,6150.224816
2018-08-14T22:59:59.927Z,6123.447601,6256.844082,6285.55769,5884.779259
2018-08-15T22:59:59.810Z,6332.6069,6186.971207,6587.317958,6180.25542
2018-08-16T23:00:00.352Z,6273.88807,6332.6069,6467.86245,6210.161423
2018-08-17T23:00:00.346Z,6566.595283,6277.041776,6572.931093,6259.389957
2018-08-18T22:59:59.677Z,6396.946369,6559.693837,6616.676752,6300.114994
2018-08-19T22:59:59.721Z,6516.668382,6391.086269,6539.964724,6302.207382
2018-08-20T22:59:59.887Z,6299.395333,6516.772572,6523.486097,6280.326328
2018-08-21T23:00:00.063Z,6470.733567,6252.328859,6494.665011,6240.901886
2018-08-22T22:59:59.993Z,6355.881809,6470.074511,6882.835906,6250.653823
2018-08-23T22:59:59.910Z,6503.832362,6360.216985,6559.279489,6347.079538
2018-08-24T22:59:59.068Z,6675.360683,6525.526663,6711.493665,6456.798837
2018-08-25T22:59:59.952Z,6725.032327,6683.354502,6781.075889,6657.387532
2018-08-26T22:59:59.890Z,6689.822683,6725.032327,6776.896406,6570.729822
2018-08-27T23:00:00.943Z,6756.628926,6702.39195,6768.305515,6646.168014
2018-08-28T22:59:59.652Z,7084.293617,6753.31045,7126.730535,6739.190715
2018-08-29T22:59:59.240Z,7059.231235,7079.540613,7133.646631,6923.645531
2018-08-30T23:00:00.137Z,6938.914582,7040.075012,7063.44051,6805.198514
2018-08-31T22:59:59.865Z,7028.447312,6938.762942,7089.1748,6877.286733
2018-09-01T22:59:59.404Z,7198.058436,7028.447311,7273.526925,7002.341106
2018-09-02T22:59:59.965Z,7282.858514,7198.057948,7339.812044,7130.172251
2018-09-03T22:59:59.783Z,7260.251593,7282.231751,7335.455082,7198.264981
2018-09-04T22:59:59.331Z,7361.271864,7263.067297,7417.667037,7240.376738
2018-09-05T22:59:59.788Z,6913.115013,7359.974361,7399.538604,6860.772764
2018-09-06T23:00:00.373Z,6471.493884,6913.115013,6927.094091,6301.93633
2018-09-07T22:59:59.654Z,6400.268706,6515.39349,6539.798813,6318.952229
2018-09-08T22:59:59.875Z,6181.744207,6400.3353,6479.20264,6120.293704
2018-09-09T22:59:59.484Z,6253.937201,6183.97778,6447.313782,6144.924046
2018-09-10T23:00:00.701Z,6275.083132,6253.935863,6379.81011,6226.244827
2018-09-11T23:00:00.185Z,6275.669588,6275.086286,6278.477001,6270.784163
2018-09-12T23:00:00.368Z,6277.494409,6275.667962,6278.128034,6270.935037
2018-09-13T22:59:59.634Z,6283.1842,6277.232888,6284.247704,6277.230431
2018-09-14T23:00:00.101Z,6285.982466,6283.1845,6287.36465,6279.938808
2018-09-15T23:00:00.546Z,6280.310107,6284.486393,6286.252578,6279.348037
2018-09-16T22:59:59.921Z,6281.409356,6280.041314,6282.095007,6277.600747
2018-09-17T23:00:00.336Z,6273.220083,6281.409355,6282.800877,6271.079572
2018-09-18T23:00:00.667Z,6278.595486,6273.220083,6280.962297,6271.894453
2018-09-19T22:59:59.702Z,6282.610727,6277.484108,6291.6152,6265.094017
2018-09-21T03:59:59.161Z,6288.07017,6283.119124,6288.68645,6276.09445
2018-09-22T03:59:59.970Z,6317.699685,6288.070074,6327.366866,6286.82408
2018-09-23T03:59:59.875Z,6293.836421,6317.699923,6319.325727,6292.470693
2018-09-24T03:59:59.865Z,6289.621327,6293.836421,6294.346274,6287.252102
2018-09-25T03:59:59.840Z,6466.994564,6289.620676,6662.423134,6286.529049
2018-09-26T03:59:59.603Z,6391.385981,6466.994518,6480.688089,6331.802231
2018-09-27T03:59:59.615Z,6509.776621,6391.385985,6559.484428,6389.429599
2018-09-28T03:59:59.269Z,6698.416047,6509.777014,6737.943844,6435.757875
2018-09-29T03:59:59.104Z,6502.688151,6698.416756,6799.930721,6487.953569
2018-09-30T03:59:59.833Z,6576.61432,6502.686952,6633.760949,6468.403572
2018-10-01T03:59:59.835Z,6647.387947,6576.616083,6664.394229,6537.792079
2018-10-02T03:59:59.421Z,6603.754342,6647.387803,6659.79686,6510.647196
2018-10-02T23:00:00.069Z,6576.354229,6539.322738,6585.475311,6532.148927
2018-10-03T22:59:59.276Z,6481.24577,6577.997152,6578.001542,6433.655985
2018-10-04T22:59:59.746Z,6594.935786,6506.454452,6642.005362,6501.934563
2018-10-05T23:00:00.091Z,6630.575297,6594.935786,6680.775154,6554.811033
2018-10-06T22:59:59.533Z,6595.260326,6634.134241,6644.564476,6571.472662
2018-10-07T23:00:00.583Z,6591.686318,6595.260368,6637.223291,6547.187842
2018-10-08T22:59:59.981Z,6662.8685,6614.103706,6696.495814,6591.206968
2018-10-09T22:59:59.484Z,6663.021071,6662.868499,6676.230859,6601.479356
2018-10-10T23:00:00.733Z,6619.495845,6663.020979,6663.020979,6546.963287
2018-10-11T23:00:00.062Z,6285.859203,6628.470053,6628.582997,6221.48545
2018-10-12T23:00:00.204Z,6309.198921,6285.506332,6350.784169,6207.718289
2018-10-13T23:00:00.539Z,6331.131154,6309.19844,6336.091101,6271.48444
2018-10-14T22:59:59.676Z,6361.417016,6329.97705,6408.601641,6319.713209
2018-10-15T22:59:59.958Z,6721.587503,6341.380722,7586.524634,6306.184686
2018-10-16T23:00:00.088Z,6724.833078,6723.097511,6897.033441,6679.922098
2018-10-17T23:00:00.377Z,6444.74701,6724.833124,6802.158612,6432.047212
2018-10-18T22:59:59.871Z,6374.648863,6450.064663,6486.474922,6335.173505
2018-10-19T23:00:00.340Z,6372.686817,6374.648863,6407.227988,6339.265011
2018-10-20T22:59:59.794Z,6407.479085,6360.83549,6438.790347,6342.061455
2018-10-21T23:00:00.145Z,6412.530491,6406.390391,6472.834459,6398.003393
2018-10-22T23:00:00.527Z,6396.880154,6412.204305,6437.074557,6362.332866
2018-10-23T23:00:00.017Z,6396.252324,6405.565596,6434.977703,6352.138046
2018-10-24T22:59:59.786Z,6407.667175,6402.02255,6460.249804,6383.94633
2018-10-25T22:59:59.884Z,6405.500726,6412.566041,6421.783207,6358.259247
2018-10-26T23:00:00.607Z,6392.179337,6405.336552,6448.028506,6370.195735
2018-10-27T23:00:00.142Z,6436.355484,6392.845687,6442.889414,6389.344445
2018-10-28T17:00:00.147Z,6429.687141,6441.739221,6442.090373,6408.770584
2018-10-29T22:59:59.000Z,6266.189683,6430.150405,6439.457696,6211.560523
2018-10-30T23:00:00.000Z,6276.4645,6265.91015,6313.272457,6247.517585
2018-10-31T23:00:00.000Z,6321.713671,6276.734671,6394.783431,6207.057336
2018-11-01T22:59:58.000Z,6341.094813,6322.093628,6376.656227,6296.589337
2018-11-02T22:59:59.000Z,6360.141272,6340.400656,6409.156466,6336.649751
2018-11-03T22:59:59.000Z,6344.738943,6360.719812,6371.23797,6292.151812
2018-11-04T22:59:58.000Z,6405.139755,6344.738943,6473.778438,6318.627622
2018-11-05T22:59:58.000Z,6396.352124,6405.140331,6440.957228,6374.69889
2018-11-06T22:59:59.000Z,6425.917802,6404.377175,6449.998745,6377.542775
2018-11-07T23:00:00.000Z,6514.489453,6426.655222,6553.951932,6424.658626
2018-11-08T22:59:59.000Z,6412.524289,6518.336088,6530.733661,6400.936546
2018-11-09T22:59:59.000Z,6343.632504,6412.524,6433.253185,6309.652653
2018-11-10T23:00:00.000Z,6365.655232,6338.781895,6396.877364,6335.218051
2018-11-11T22:59:59.000Z,6327.480646,6360.005434,6380.813434,6292.721847
2018-11-12T23:00:00.000Z,6327.154696,6370.273273,6391.766568,6305.010271
2018-11-13T22:59:59.000Z,6282.438677,6327.154697,6331.487634,6245.238174
2018-11-14T22:59:58.000Z,5524.801093,6281.604411,6295.953866,5390.11663
2018-11-15T22:59:59.000Z,5511.152834,5524.764809,5692.068952,5244.694267
2018-11-16T23:00:00.000Z,5448.600634,5573.017153,5608.722588,5423.050404
2018-11-17T22:59:59.000Z,5497.411279,5513.42386,5564.028968,5466.50059
2018-11-18T23:00:00.000Z,5553.014895,5497.367784,5638.976973,5495.677822
2018-11-19T23:00:00.000Z,4800.342897,5553.014747,5610.149551,4708.864255
2018-11-20T22:59:59.000Z,4246.312774,4744.619841,4888.622712,4076.594717
2018-11-21T22:59:59.000Z,4478.299558,4364.741549,4631.902485,4250.165063
2018-11-22T23:00:00.000Z,4405.744031,4476.227244,4591.879115,4354.568649
2018-11-23T22:59:59.000Z,4329.91722,4405.744487,4405.744585,4119.999691
2018-11-24T22:59:59.000Z,3728.872648,4329.925425,4378.509892,3668.61397
2018-11-25T22:59:59.000Z,3951.205029,3788.289089,4101.999387,3447.576041
2018-11-26T22:59:58.000Z,3640.557165,3951.21152,4064.748217,3530.721646
2018-11-27T23:00:00.000Z,3792.192364,3640.937925,3830.820142,3559.324065
2018-11-28T22:59:59.000Z,4174.319972,3792.195994,4341.439922,3752.446179
